Pressure,Humidity,Temperature,Speed,WindDirection(Degrees),UNIXTime,Date_num,Radiation_rf
30.41,64.0,59.0,14.62,79.51,1.4840098264689887,1.482232982849873,741.4420802261658
30.47,100.0,46.0,6.75,108.47,0.7187653095297409,0.706603576367193,41.12930678867332
30.32,99.0,40.0,5.62,168.17,1.2367009016003419,1.2236898473556463,-2.3518472222233235
30.47,38.0,62.0,10.12,52.73,-0.9338934779883968,-0.9308362817629096,891.1778161949992
30.3,89.0,43.0,4.5,192.41,1.7289006545056265,1.7407761183440997,2.731428338839993
30.44,96.0,49.0,3.37,283.21,-1.3471898534082882,-1.3330144925317067,6.485372429409993
30.46,36.0,50.0,2.25,145.28,0.08461875029221556,0.07460924515908322,11.216534603976681
30.4,102.0,49.0,11.25,132.12,0.5528756203190646,0.5629685010926225,40.65022887849011
30.47,75.9604618118948,51.9277458771469,9.0,349.64,-0.8184745771930131,-0.8159282215432532,643.472391454164
30.45,100.0,47.0,15.75,144.49,1.56323508483081,1.5684140280146153,55.458402881426686
30.41,62.0,46.0,3.37,130.69,-1.5772239503726853,-1.5628306129710192,5.376523208366669
30.46,27.0,46.0,6.75,185.91,0.14885692912770543,0.16079029032382547,2.061200470886668
30.46,101.0,54.0,7.87,40.16,-0.816780047289834,-0.8159282215432532,249.9996644413602
30.44,26.0,62.0,4.5,64.57,-0.5222989479461488,-0.5286580709941124,228.57925463933324
30.37,69.0,47.0,4.5,228.38,1.094962586290333,1.10878178713599,1.5056490344400009
30.4,101.0,48.0,2.25,89.13,-1.5248501410319815,-1.534103597916105,12.304315646836677
30.47,89.0,54.0,3.37,35.14,-1.1194401796061442,-1.131925387147308,312.20349653865037
30.46,19.0,60.0,7.87,150.08,1.6246664491229847,1.6258680581244433,786.8102178267175
30.44,84.0,51.9277458771469,4.5,29.06,0.5901798847849302,0.5916955161475367,655.2480539197433
30.44,101.0,52.0,2.25,73.64,-0.6912857430277456,-0.7010201613235969,25.008570894389933
30.49,56.0,48.0,4.5,173.73,0.3444796992552905,0.33315238065330993,21.05847541631334
30.38,97.0,52.0,7.87,250.23,1.1145158519686378,1.10878178713599,92.86656780417668
30.41,60.0,63.0,12.37,299.1,0.2502091700929899,0.2469713354885677,559.542419612665
30.42,96.0,47.0,10.12,155.26,-0.29246070618445447,-0.2988419505547998,5.23008439400667
30.47,101.0,51.9277458771469,5.62,100.16,-1.6956395355258886,-1.7064656882455895,56.25822414295663
30.46,99.0,51.9277458771469,9.0,120.62,0.8051550775646191,0.7927846215319352,331.2191952295632
30.43,78.0,56.0,9.0,16.27,-0.32538000875212103,-0.3275689656097139,728.5324203770664
30.46,101.0,54.0,5.62,116.62,-1.695537783926522,-1.7064656882455895,24.909690698716666
30.29,93.0,45.0,6.75,268.81,0.9418310845453504,0.9364196968065056,42.70365171234664
30.42,100.0,52.0,3.37,135.99,-0.39491093336251315,-0.385022995719542,54.72058077287329
30.43,47.0,61.0,3.37,54.05,0.13638703786021725,0.13206327526891137,448.8996392528198
30.47,44.0,51.0,12.37,152.5,-0.5420510615212553,-0.5286580709941124,13.424735439783333
30.42,97.0,49.0,3.37,169.5,-1.3747236366839828,-1.3617415075866206,0.528012866093333
30.28,113.2018949,43.0,12.37,252.1,1.2138563374562468,1.2236898473556463,154.03839590837998
30.44,99.0,42.0,6.75,147.91,0.6302809881471145,0.6204225312024507,7.355401355586661
30.42285534591195,73.0,40.0,18.0,147.37,0.7285414435865435,0.735330591422107,5.088337150396665
30.4,97.0,42.0,4.5,181.06,0.8700958744702458,0.8789656666966774,24.91213483400338
30.36,101.0,53.0,7.87,325.24,1.171171209000341,1.1662358172458183,105.53007252749008
30.46,74.0,46.0,10.12,184.99,-1.057790348644741,-1.0457443419825658,4.661673863359999
30.46,100.0,50.0,4.5,104.31,1.5655294836400597,1.5684140280146153,407.6386271571061
30.39,93.0,51.9277458771469,6.75,133.41,0.8942382702886164,0.9076926817515915,145.9457114578533
30.27,70.0,38.0,6.75,206.39,1.2406908278774702,1.2524168624105605,13.02495909890668
30.29,85.0,50.0,9.0,260.08,1.2300172181125277,1.2236898473556463,38.67558673635006
30.4,75.9604618118948,48.0,11.25,153.33,-0.22203164082278945,-0.21266090539005755,5.981955689446665
30.46,97.0,54.0,2.25,66.92,-0.7513388054265376,-0.7584741914334251,50.00506947234671
30.45,101.0,44.0,13.5,144.37,0.7221576945517648,0.735330591422107,30.831955258413345
30.21,101.0,35.0,12.37,174.57,1.3002507607930567,1.3098708925203886,95.58316632697323
30.43,26.0,58.0,12.37,145.33,1.6021248121260239,1.5971410430695294,509.0964827526661
30.44,99.0,44.0,10.12,182.83,0.8756822367884187,0.8789656666966774,68.90380150509668
30.4,88.0,46.0,3.37,181.55,-1.37003375250925,-1.3617415075866206,2.389107090209998
30.4,92.0,58.0,7.87,1.39,-1.6151363967837853,-1.6202846430808473,724.9246972011014
30.4,87.0,48.0,5.62,172.39,-0.678416825880388,-0.6722931462686829,59.779848384140095
30.42,57.0,61.0,6.303767814309943,30.3,-0.9279084223119209,-0.9308362817629096,694.1101187986
30.4,46.0,44.0,4.5,151.45,1.4720393825944704,1.482232982849873,-0.17982373176333358
30.28,77.0,42.0,19.70202907,265.85,1.2147551432506527,1.2236898473556463,141.96449975818018
30.42,85.0,44.0,7.87,157.89,-0.3119125527849591,-0.2988419505547998,6.549703846153326
30.44,22.0,48.0,3.37,64.69,0.7805198847846098,0.7927846215319352,117.73518712696307
30.42,49.0,48.0,9.0,190.94,-1.229477218846788,-1.2181064323120503,-0.35119988865333296
30.4,88.24366638,45.0,9.0,185.47,1.473937415696383,1.482232982849873,2.095703921113336
30.34,84.0,49.0,13.5,288.42,1.7379771631863912,1.7407761183440997,481.98535919781636
30.43,94.0,47.0,9.0,182.71,-0.36568228766207284,-0.356295980664628,1.0220164865399997
30.4,44.0,51.9277458771469,4.5,122.5,-1.1961592229208187,-1.1893794172571361,129.95218270454657
30.48,25.0,64.0,4.5,72.4,-0.4390012979586927,-0.4424770258293702,568.0847035165442
30.41,99.0,42.0,11.25,132.44,0.8118380960093,0.8215116365868492,11.878475975053329
30.44,102.0,47.0,2.25,106.03,-0.33645330944006596,-0.3275689656097139,19.595339481396618
30.38,95.0,55.0,3.37,0.18,-1.1842885355162678,-1.1893794172571361,157.61684243141983
30.44,75.9604618118948,50.0,5.62,118.3,0.5485860921104675,0.5629685010926225,250.2419061757265
30.45,39.0,58.0,9.0,114.44,-0.5508292983568175,-0.5573850860490265,268.16390713563624
30.46,77.0,51.0,3.37,163.25,-1.0369419114646932,-1.0457443419825658,31.066571776876664
30.5,90.0,51.9277458771469,10.12,180.96,0.6907347390336088,0.6778765613122789,510.7784973528864
30.52,25.0,51.0,5.62,164.12,-0.4577561793556919,-0.47120404088428425,20.876057359180002
30.43,24.0,51.9277458771469,12.37,95.13,0.7368265509389005,0.735330591422107,269.86712017875334
30.36,83.0,60.0,9.0,335.72,-1.474374032271624,-1.476649567806277,360.269271274066
30.46,97.0,40.0,10.12,144.75,0.8038582434550433,0.7927846215319352,24.417904188076673
30.47,46.0,50.0,9.0,158.34,-0.541552611692985,-0.5286580709941124,4.803241197833336
30.48,101.0,47.0,3.37,59.4,0.7002109386373762,0.706603576367193,84.25433964185682
30.46,96.0,54.0,9.0,144.1,-1.2963133886817948,-1.3042874774767925,13.895528800376677
30.42,101.0,48.0,3.37,110.97,-0.306626457441388,-0.2988419505547998,9.907525329256686
30.42285534591195,90.0,45.0,6.75,160.58,-1.1710175997949415,-1.1606524022022222,4.150404072986664
30.45,81.0,44.0,4.5,174.28,-1.455718907344592,-1.4479225527513628,2.82932599972667
30.35,87.0,58.0,5.62,110.27,1.0819919175436086,1.080054772081076,407.8428017306492
30.4,49.0,63.0,6.75,57.98,-0.9595302257268786,-0.9595632968178236,947.2286075273321
30.42,102.0,47.0,5.62,143.42,-0.05304517826275921,-0.04029881506057309,3.397628502136673
30.44,42.0,51.9277458771469,9.0,159.12,0.03504177984783052,0.04588223010416915,39.64735863638002
30.42,75.0,64.0,10.12,328.19,-1.6191259905393471,-1.6202846430808473,986.333435110669
30.47,87.0,51.0,3.37,78.11,-0.7452546583232276,-0.7584741914334251,51.87061542928
30.41,44.0,66.0,9.0,357.39,-1.2159113364959249,-1.2181064323120503,947.7118413710002
30.39,67.0,58.0,0.0,50.13,-0.9931471585411836,-0.9882903118727376,265.5181367005267
30.45,76.0,53.0,7.87,104.61,1.4788261477679174,1.482232982849873,299.0954678050768
30.43,62.0,45.0,11.25,187.77,-0.19599486963973853,-0.18393389033514349,5.9865755779533405
30.43,21.0,51.0,16.87,180.35,0.4621926663383572,0.4767874559278803,28.552640999623332
30.42,75.9604618118948,51.9277458771469,7.87,167.01,-0.141629256115353,-0.1552068752802294,161.01861900818002
30.42285534591195,79.0,56.0,4.5,185.01,1.3958177915433667,1.3960519376851308,346.1391349161999
30.47,13.0,59.0,5.62,322.01,0.27135920433390576,0.2756983505434818,555.5129070996658
30.44,68.0,88.89213054,9.0,158.55,-0.19709352089564586,-0.18393389033514349,0.7888675657233326
30.48,89.0,61.0,6.75,28.07,-1.0764454735717728,-1.07447135703748,717.1792190569345
30.42,83.0,51.0,9.0,100.01,0.36762253524458793,0.361879395708224,162.6054524380832
30.38,102.0,50.0,5.62,214.46,1.1741642356209288,1.1662358172458183,24.965326043970002
30.41,35.0,63.0,3.37,17.0,-0.1266647880555474,-0.12647986022531532,839.4087210006683
30.43,57.0,49.0,4.5,48.5,-1.0058175603133062,-1.0170173269276517,20.11767381843667
30.41,95.0,52.0,3.37,90.36,-1.6896544798494129,-1.6777386731906756,41.55615399588672
30.46,75.0,50.0,7.87,107.33,0.4270783889098419,0.41933342581805216,16.809706931740003
30.35,89.0,58.0,4.5,61.88,1.0815955518362714,1.080054772081076,353.730463543933
30.41,75.9604618118948,58.0,12.37,91.67,0.592374194602646,0.5916955161475367,549.1892759130172
30.45,95.0,51.0,11.25,121.11,0.4261855685036339,0.41933342581805216,147.66957009290672
30.34,77.0,38.0,4.5,161.68,1.6751468806637075,1.6833220882342717,3.252299686733333
30.4,100.0,56.0,13.5,21.8,-0.382739646461794,-0.385022995719542,396.45346265060346
30.48,60.0,56.0,7.87,80.24,1.429635234862306,1.424778952740045,462.63061704173373
30.42285534591195,77.0,45.0,5.62,200.99,-1.4282865431466976,-1.419195537696449,-0.5757359015166666
30.42285534591195,61.0,63.0,3.37,24.62,-1.213915874575011,-1.2181064323120503,882.346959764
30.36,95.0,47.0,2.25,95.81,1.1886289237661978,1.1949628323007322,38.33533610757329
30.36,90.0,57.0,3.37,114.19,1.0809970130164672,1.080054772081076,298.15739064360986
30.41,75.9604618118948,95.62667498,0.0,85.39,1.1463378333666632,1.1375088021909041,107.03940333521342
30.47,37.0,57.0,3.37,116.95,0.7900971709446107,0.7927846215319352,470.1804524728966
30.42,102.0,50.0,1.12,63.61,0.5994562389271962,0.5916955161475367,95.8216965626833
30.4,56.0,63.0,6.303767814309943,341.77,-0.6123773777188539,-0.6148391161588547,749.6952066296683
30.37,71.0,63.0,5.62,33.64,-1.4757709553727336,-1.476649567806277,796.3033358650015
30.34,75.9604618118948,45.0,3.37,58.92,0.9109980222862681,0.9076926817515915,78.02639201560339
30.46,75.9604618118948,51.0,9.0,212.15,0.25769090534054284,0.2469713354885677,35.97828995400998
30.39,70.0,51.0,3.37,160.72,1.0889775306138572,1.080054772081076,18.373601809163322
30.42,100.0,51.0,5.62,179.37,-0.39321474085150127,-0.385022995719542,8.64137474717333
30.46,34.0,48.0,11.25,178.51,0.7435099019051479,0.735330591422107,23.784380578056656
30.41,100.0,55.0,2.25,0.11,-0.664352161179688,-0.6722931462686829,23.57745768995331
30.46,75.0,46.0,9.195768843,180.55,0.749694803043125,0.7640576064770211,11.242240887970013
30.46,99.0,47.0,14.62,122.11,0.7148744746794469,0.706603576367193,57.530227184100006
30.42,84.0,58.0,6.75,41.89,-1.1633380142152867,-1.1606524022022222,536.4467182658332
30.46,45.0,46.0,10.12,163.77,1.5279026732546328,1.5396870129597011,9.329487300170006
30.42,77.0,57.0,6.303767814309943,10.33,-0.20976259258150223,-0.21266090539005755,680.3528621811664
30.48,102.0,51.0,1.12,116.7,-0.7770773047643861,-0.7872012064883391,13.087594069469993
30.44,102.0,47.0,5.62,103.89,0.5568665441608927,0.5629685010926225,9.361349463816676
30.43,86.0,53.0,2.25,36.46,-0.2981471574941613,-0.2988419505547998,676.1365873347719
30.44,52.0,62.0,7.87,359.93,-0.6169668403804861,-0.6148391161588547,826.9522517260002
30.5,75.0,49.0,5.62,143.66,1.4330279524058964,1.424778952740045,57.37107335185653
30.43,102.0,49.0,1.12,111.91,-0.8278530154562124,-0.8159282215432532,8.783838422986662
30.42,21.0,61.0,3.37,161.86,0.05010400924820418,0.04588223010416915,382.8768971530335
30.43,24.0,47.0,11.25,203.53,0.1814766297639033,0.18951730537873954,9.949843012513337
30.24,26.0,47.0,32.62,202.79,1.321405782857471,1.3098708925203886,8.570553620776696
30.38,99.0,56.0,5.62,27.69,-0.6980695155070935,-0.7010201613235969,117.38956584347359
30.43,75.9604618118948,49.0,3.37,133.87,0.22616819335241953,0.2182443204336536,17.608229238203318
30.42,69.0,48.0,6.303767814309943,148.48,0.5144700444247591,0.5055144709827945,8.154011677029997
30.42285534591195,35.0,47.0,6.75,186.34,1.4767409050240328,1.482232982849873,5.885932205219993
30.46,94.0,52.0,13.5,96.25,1.567621709336842,1.5684140280146153,557.4398472823242
30.43,37.0,44.0,10.12,104.32,1.5005727256992383,1.5109599979047872,5.959919630946659
30.42,50.0,64.0,5.62,53.87,-0.9619260436139283,-0.9595632968178236,977.1846030689984
30.47,43.0,63.0,2.25,32.89,0.30567376739484925,0.30442536559839584,792.2803306053326
30.39,68.0,51.9277458771469,5.62,57.21,-0.23639490989025838,-0.24138792044497165,271.68063736556013
30.42285534591195,102.0,48.0,0.0,218.75,1.1521230435816376,1.1662358172458183,47.4850138638033
30.43,93.0,45.0,6.75,171.98,0.8914450891295299,0.8789656666966774,15.710157994560019
30.45,100.0,52.0,0.0,335.99,-0.7918409297979907,-0.7872012064883391,163.087767460494
30.41,153.1217911,52.0,1.12,11.68,1.1176076374944932,1.10878178713599,151.16212570040003
30.42,69.0,55.0,6.75,16.9,0.7398192450379216,0.735330591422107,438.0101165162807
30.44,62.0,57.0,9.0,27.66,1.5139404251964328,1.5109599979047872,547.3156702656651
30.45,75.0,53.0,3.37,20.83,1.4789219139790861,1.482232982849873,459.14940004625987
30.42,63.0,58.0,2.25,312.85,0.3640313023257625,0.361879395708224,577.6943641676232
30.41,88.0,51.0,5.62,115.76,-0.29415689869546635,-0.2988419505547998,348.9713350192268
30.45,29.0,51.0,10.12,135.0,0.7713442846770109,0.7640576064770211,28.466927651033348
30.38,88.0,44.0,5.62,173.94,-1.171818311727213,-1.1606524022022222,1.4641184813600001
30.28,74.0,44.0,6.303767814309943,253.86,1.2137569135078459,1.2236898473556463,5.853363154120002
30.4,163.6492886,51.0,9.0,154.18,1.1157119320435465,1.10878178713599,152.3631061243898
30.44,40.0,54.0,6.75,148.64,-1.207930153855402,-1.2181064323120503,14.482773226593336
30.48,47.0,51.9277458771469,5.62,88.23,0.01668426172286798,0.017155215049255067,354.99431638192016
30.43,101.0,54.0,3.37,348.77,-0.7241049566038782,-0.7297471763785109,47.733797868593385
30.49,92.0,55.0,0.0,59.09,-1.4395600218177105,-1.4479225527513628,61.1174647943266
30.47,95.0,49.0,9.0,162.02,0.5456931544814138,0.5342414860377085,184.9275575392098
30.28,93.0,45.0,6.75,313.22,0.9409336088372106,0.9364196968065056,93.69648353948665
30.33,55.0,45.0,0.0,194.32,1.7081509762308464,1.7120491032891856,166.7429954715569
30.45,102.0,48.0,9.0,155.03,-0.0560378723617804,-0.06902583011548717,51.40434846353339
30.31,102.0,51.0,6.303767814309943,290.49,1.1982946606629032,1.1949628323007322,139.7255767234365
30.44,91.0,59.0,3.37,3.9,-1.0719570974663741,-1.07447135703748,350.7056280761667
30.42285534591195,73.0,52.0,3.37,159.35,-1.7194823294127906,-1.7064656882455895,24.63333975236
30.3,75.9604618118948,43.0,11.25,247.65,1.2116623601600978,1.2236898473556463,27.44642958953329
30.47,75.9604618118948,53.0,6.75,77.62,-0.4021928231485648,-0.4137500107744561,228.33324420335975
30.42,94.0,46.0,10.12,161.22,1.4659552354911605,1.4535059677949589,6.055961006923335
30.42,101.0,55.0,9.0,23.63,-0.35201531875497616,-0.356295980664628,192.70108461911985
30.42285534591195,88.0,60.0,12.37,333.16,-1.3852974899789579,-1.3904685226415348,303.93429677302674
30.43,75.9604618118948,48.0,7.87,192.21,-0.1935016229336873,-0.18393389033514349,8.528453028879992
30.42285534591195,39.0,48.0,7.87,158.32,1.5483560748136098,1.5396870129597011,2.1712913284099997
30.42,85.0,58.0,9.0,110.83,-1.16323526505122,-1.1606524022022222,501.65157379586685
30.45,96.0,51.0,7.87,205.47,-0.8026146285544671,-0.8159282215432532,18.134793028960026
30.49,86.0,46.0,9.0,146.84,0.0007235590496548519,-0.011571800005659012,44.538102422096664
30.38,101.0,48.0,6.75,147.2,-1.1431832170230785,-1.131925387147308,17.83754368624336
30.39,93.0,53.0,4.5,74.36,-1.1543559416594242,-1.1606524022022222,59.544431652956625
30.42285534591195,52.0,64.0,1.12,321.85,-0.4968607155829021,-0.49993105593919834,507.9026576193992
30.46,88.0,47.0,9.0,127.04,-0.004164507978746426,-0.011571800005659012,12.501515878340005
30.44,84.0,58.0,11.25,136.15,0.42368567136625157,0.41933342581805216,668.1544693638666
30.48,31.0,64.0,6.75,24.12,-0.5300792875604708,-0.5286580709941124,474.7855467884329
30.4,89.0,59.0,2.25,29.79,-1.3851983985521235,-1.3904685226415348,315.49296567365366
30.43,100.0,50.0,4.5,142.79,-0.8849117211481504,-0.8733822516530814,7.260175207879996
30.45,75.0,53.0,3.37,168.76,-1.3963707906669027,-1.3904685226415348,97.51322157370333
30.32,99.0,46.0,2.25,83.75,1.3559152035564175,1.3673249226302167,39.011392832453325
30.43,53.0,41.0,6.303767814309943,171.66,0.7263464687256947,0.735330591422107,6.022466341293338
30.44,50.0,61.0,9.0,9.38,-0.12955805820616775,-0.12647986022531532,729.9764077117001
30.43,92.0,46.0,4.5,184.31,-1.462403255875539,-1.4479225527513628,6.308173687690002
30.56,83.0,49.0,7.87,171.18,1.407895639883883,1.3960519376851308,33.58885222820666
30.5,99.0,44.0,6.303767814309943,173.66,0.6905355586152406,0.6778765613122789,26.957421470053326
30.47,80.0,58.0,7.87,32.59,-1.363946612711841,-1.3617415075866206,587.2442695974323
30.29,93.0,45.0,7.87,310.22,0.9411331217771454,0.9364196968065056,84.18638120943334
30.52,87.0,51.0,7.87,153.49,1.3926265820691104,1.3960519376851308,156.66290899834357
30.44,53.0,46.0,6.75,157.02,-1.030156143855946,-1.0170173269276517,0.8537118562333338
30.42285534591195,92.0,48.0,6.75,158.56,0.5156661244996679,0.5055144709827945,0.2988018394500002
30.52,30.0,62.0,7.87,33.5,0.30208319951915696,0.30442536559839584,729.0851164826666
30.47,47.0,60.0,4.5,27.11,-0.5040408537695871,-0.49993105593919834,557.2682939986403
30.49,27.0,62.0,2.25,88.65,-1.0501097655003864,-1.0457443419825658,686.3711451336676
30.39,74.0,51.0,2.25,138.41,1.089476312963694,1.080054772081076,18.268852570263324
30.44,92.0,47.0,6.75,197.58,0.23135486474758982,0.2182443204336536,11.491377588229993
30.46,84.0,60.0,13.5,25.78,-1.303796454015614,-1.3042874774767925,649.8845553501005
30.34,90.0,42.0,3.37,175.74,-1.4865443216076435,-1.476649567806277,0.15995678254333334
30.44,58.0,51.9277458771469,5.62,176.68,0.24133150930902678,0.2469713354885677,14.031859799386666
30.39,90.0,53.0,6.303767814309943,319.07,1.1086295551974295,1.10878178713599,186.47879529669027
30.5,37.0,53.0,6.303767814309943,167.08,-0.5459412313284162,-0.5573850860490265,7.718958563946669
30.44,91.0,51.9277458771469,14.62,158.58,0.7131786146900015,0.706603576367193,418.5071991122023
30.44,35.0,50.0,7.87,164.75,1.5476577795238382,1.5396870129597011,23.41080182388336
30.39,92.0,50.0,6.75,146.98,0.8264032056676696,0.8215116365868492,242.41729215044978
30.29,75.9604618118948,52.0,12.37,294.5,1.2241315863844529,1.2236898473556463,834.8741816519681
30.46,29.0,64.0,2.25,126.11,0.1018766195965711,0.1033362602139973,905.0475195410012
30.44,78.0,54.0,5.62,118.93,0.6803590685923023,0.6778765613122789,490.16919842070035
30.34,93.0,45.0,4.5,2.41,0.9481160746748615,0.9364196968065056,134.77052847636
30.46,75.9604618118948,46.0,7.87,64.75,-0.3162024135151227,-0.3275689656097139,47.59589565981331
30.35,93.0,45.0,4.5,160.15,0.9147917608391274,0.9076926817515915,0.127175054566667
30.37,93.0,45.0,1.12,188.35,0.973653730986509,0.9651467118614196,29.752318567386645
30.41,71.0,56.0,1.12,320.53,1.1075322340277884,1.10878178713599,290.6604195272498
30.43,102.0,54.0,6.75,0.32,-0.7827627585093933,-0.7872012064883391,116.00488282945335
30.33,93.0,45.0,9.0,143.01,0.9707607933574551,0.9651467118614196,20.254278439159968
30.42,100.0,46.0,6.75,167.73,-0.1122000999102783,-0.09775284517040124,13.748988026836678
30.38,83.0,48.0,6.75,194.22,-1.0012290952163736,-0.9882903118727376,0.9789685022099999
30.44,101.0,58.0,7.87,17.56,-1.6466597738150417,-1.6490116581357614,404.7335944606666
30.52,81.0,56.0,9.0,99.5,1.3948198943221264,1.3960519376851308,498.4022924035269
30.34,93.0,45.0,1.12,112.31,0.9508094993639805,0.9651467118614196,104.65909141618005
30.46,75.9604618118948,59.0,10.12,30.98,0.36183632746491373,0.361879395708224,754.6058680817741
30.46,75.9604618118948,47.0,7.87,90.6,-0.0211234403947664,-0.011571800005659012,34.78070382339001
30.5,243.8498745,48.0,13.5,145.68,0.7028042743349613,0.706603576367193,174.7821093994701
30.42,31.0,66.0,3.37,163.29,-0.5243935012938971,-0.5286580709941124,528.0350945202998
30.45,34.0,52.0,6.75,167.54,-0.5134206221190526,-0.49993105593919834,2.06556050594
30.31,101.0,88.9327833,0.0,164.17,1.3526229075259275,1.3385979075753027,40.79595559836333
30.24,103.0,47.0,7.87,321.11,1.2890740458979122,1.2811438774654744,2.539208921056659
30.47,99.0,51.0,13.5,72.06,-0.041673273208045244,-0.04029881506057309,449.4052008841833
30.45,65.0,58.0,1.12,49.81,-0.5905327059253985,-0.5861121011039406,455.52706840177376
30.45,98.0,50.0,6.303767814309943,9.87,-0.2997432610136393,-0.2988419505547998,428.73877903290645
30.41,95.0,51.0,3.37,181.51,-0.9787848870384144,-0.9882903118727376,6.021384765819999
30.42,38.0,46.0,11.25,164.33,0.06716236561262497,0.07460924515908322,2.3626264356966664
30.48,88.0,61.0,5.62,2.81,-1.4177126898517225,-1.419195537696449,340.58012768161694
30.4,98.0,45.0,4.5,176.63,1.1599093685841577,1.1662358172458183,4.248933203310007
30.43,85.0,60.0,11.25,95.08,-0.5555165223590178,-0.5573850860490265,602.6300265516564
30.42285534591195,97.0,47.0,4.5,124.4,-0.11758661676694988,-0.12647986022531532,16.533751281843344
30.47,15.0,62.0,4.5,341.03,0.18746235048351223,0.18951730537873954,756.4942427406664
30.33,75.9604618118948,39.0,5.62,170.08,1.235303978499232,1.2236898473556463,12.085208171490013
30.36,101.0,50.0,3.37,25.09,1.141249588355194,1.1375088021909041,25.12144788791665
30.32,99.0,43.0,6.75,262.56,1.2094683828639485,1.2236898473556463,3.0278559225699984
30.42,95.0,48.0,4.5,100.58,-0.292859732064324,-0.2988419505547998,31.572769555956704
30.42285534591195,75.9604618118948,66.0,4.5,114.7,-0.4436901845687258,-0.4424770258293702,553.1088784703329
30.41,98.0,48.0,2.25,336.55,-1.3424022078929874,-1.3330144925317067,57.02491115823348
30.46,39.0,46.0,5.62,205.84,0.2595862782699229,0.2469713354885677,9.404885444913353
30.45,31.0,48.0,2.25,211.28,0.26088344490106535,0.2469713354885677,54.404421150809995
30.48,101.0,50.0,3.37,123.27,-0.7756790515770101,-0.7872012064883391,11.462744922823333
30.39,70.0,58.0,1.12,325.44,-0.15240262235026275,-0.1552068752802294,558.8553494615138
30.44,40.0,65.0,6.75,16.77,0.13518962769904222,0.13206327526891137,741.8013045606674
30.48,89.0,59.0,7.87,359.92,-0.7309898156394598,-0.7297471763785109,688.4553756383345
30.41,99.0,49.0,7.87,90.12,0.8212158692293662,0.8215116365868492,330.804227951077
30.5,102.0,46.0,7.87,137.21,-0.02650929220830487,-0.04029881506057309,5.880984469463332
30.26,78.0,54.0,6.75,295.39,1.2568566963572494,1.2524168624105605,523.5982603372992
30.38,87.0,51.9277458771469,1.12,62.23,-0.68290486946422,-0.6722931462686829,153.76595127577664
30.42285534591195,75.9604618118948,46.0,9.0,186.28,-0.9677112538289029,-0.9595632968178236,1.232871270623333
30.32,101.0,43.0,4.5,161.32,1.694084316400747,1.6833220882342717,0.22197753290333547
30.48,79.0,53.0,5.62,127.48,-1.2662876887863153,-1.2755604624218784,3.562810432809999
30.47,32.0,47.0,13.5,161.98,0.11913448890092664,0.13206327526891137,8.178541467656661
30.41,99.0,56.0,3.37,22.48,-0.8419180126784789,-0.8446552365981673,259.9277142084667
